clean_text,label
شهداء اخو دمهم عزيزنطلب لهم رحم لكن اخو هم ذين اعتدو ضربو سحلو عذبو بناتي اخو لا تتاجرو شهداء تزداد سقوط,NEUTRAL
ماذ علت في دني يدخل الل جنه حسن الظن الل كما قال الل انا عند حسن ظن عبد بي,OBJ
مصر يوم اناضول رصاص احد لكل هدف لمه سر قناص ترك يتلق قناصو جيش ترك تدر مصر,OBJ
انتصار مرحل سلطوي عربي عمرو حمزاو مصر يبي جزائر سعودي يمن عراق,OBJ
ربم اسيء فهم اشار في النص متعلق حوار مع برلمان و انا لم اطلب تدخل مع هذه برلمان و لكن حوار بين منظم,NEUTRAL
محمود شام عضو جاهل اتحاد كره يقول ان شعار رابع محرم دولي جهل نورو,NEG
رصه متطوع حمل في قاهر مرافق رئيس مصر قادم دكتور عبد منعم ابو فتوح في طريق الي مؤتمر شعب,OBJ
مع احترام انصار شفيق ارجو ان يتفهمو ان زعيم لم يكن اختيار ممك لكل من اشتر في ثور لا يمكن لمن ثار ضد مبار ان ينتخب مبار اخر,NEUTRAL
علاج سكر اف نتشورال سعودي عراق يمن مصر قطر كويت عمان سوري يبي,OBJ
منظوم صحيهحد ادن اجورمنظومهالتعليمسكنطرقكباريصرف صحيد الل احن عاوزين يوسف حسين ا,OBJ
داخلي فاشل توع افقت علي حضور جمهور فوق سن سنه علي ا تراس تركيب دقون,NEG
افضل ممثل ثورت يونيو هو قائدهاسيادهالمشير علش كده سيس رئيس سانتخب سيس و مش هنزل مستوا,POS
لم يتر انقلاب نقيص الا عمل,NEG
اكثر انس دبس اخو صغير مصايب انا سور رذر اعتراف طفول,OBJ
من تاحال فکر می کردم استخر به خاطر نظافت تمیز و زلال میشن نگو به خاطر راموش نکردن دریچ های اطرافش وده مترو,OBJ
قضت محكم عدم دستوري هذه قاعد ولم تحل برلم قائم سمحت اجراء انتخاب برلماني دون تعديل في قان انتخاب المان,OBJ
خبر متداول علي بعض مواقع صحفي اخباري الذ يزعم حصول علي تمويل اجنب عار من صحه تمام ينبغ ايقاف حمل افك تشوي ورا,NEG
اكر موضوع تريق علي زوج رئيس زيهاالموضوع ده كان مصدر فيس بوك تويتر هل فيه قنا او جريد تبنت هجوم ده,OBJ
عمر جابر منن هيه هيه زملكاو زيي هيه هيه اعب عقلي اولتراس,POS
شلال كتوري زمبابو,OBJ
يقول سكا نيوز اخو انم سيس هيضرب اسطول امريك سيف اوميج انقلاب مصر مرس رئيس,NEUTRAL
دكترو ليس في خصوم مع احد وقد صرح اكثر في مره ان رئيس قادم سيات متصالح مع دين لان هذا طبيع مجتمع مصر,OBJ
رسال رقم من جزء اول كتاب رسائل سجين سياس الي حبيبت,OBJ
لو سيس قال شعب ينزلو مظاهر هيعمل اخطار للا هتعملو معا ايه مصر,OBJ
ليه يوصلو واحد في سنه انه يكر عيشت يوم الل اتولد فيه ثانوي عام علمو صح,NEG
هينزل شهر الل جاي هبعتل ينك,OBJ
من استراتيج حملت انه تلتزم اخلاق د محمد شهاو مدير حمل من استراتيج حملت انه تلتزم,OBJ
تدوين جميل شرع ربن ولا مايسم ديمقراطي,OBJ
يديو محكم جنا مني تحكم اعدام علي من انصار مرس من ينهم مرشد اخو مسلم,OBJ
عاجل قبض علي متحدث اسم حري عدال ياسر محرز شقه الح ال في شقه ب اكتوبر من ضمن حمل الي نزلت منذ قليل,OBJ
جمال خيال حقيق جميل درر حكم اعجبن حكم قلم شوق بوح شعر قصيد رتويت خمس الاف متابع ب ريال,OBJ
تفتو الي قري نجوع حكوم احزاب نخب اعلام هذه هي مصر حقيقي مصر كما ذكرتن بها قري كفر هلال منوفي الت زرت اول امس,OBJ
ان من حازم ب مما تعد انا حازم,OBJ
اهو كل احد يعمل الل يريحو عمرو سنه يضا خره علي دماغ,NEUTRAL
من ارشيف صور اثناء زيار ورسعيد الي اي مدي تري ان مواطن مصر بسيط احسن ايجاب ثور حتي الان,OBJ
شاهد رجل يتغزل ب يفي عبد مباشر علي هواء حكم,OBJ
صول دكتور عبد منعم ابو فتوح وسط فوج من احبائ من اهال منطق و وسط موج تصفيق,OBJ
زلموك غالب تحريف زلم مزلم قصير ذنب سان عرب اصل لمه مصري غهمصر,OBJ
شعب سعود الان مثل خزان وقود ينتظر عود ثقاب فقط مثل بو عزيز في تونس شبه مؤكد ان ثور ستك بع,NEUTRAL
كره مقال حلو اسلوب في توصيل فكر حلو كان ناقص بس شوي امثل تاكيد معنيبس الل ينور علي,POS
تخيل لو يتابع في تويتر شخص مشهور,OBJ
تابعون ليل علي جزير مباشر مصر ساع مساء,OBJ
معاهد قسطنطيني دي من قرن الل فات و ملزم و مصر تتعرض عقوب دولي تصل الي حد تحه قوه لو خالفت انه مجر عالم,OBJ
اوع تنس,OBJ
قول لك كنت موجود تقول لي قنو مبار خلاص كده مش هينفع اكمل معا حوار ده معذر ربن يهدي جميع لحق,NEUTRAL
مركز شباب منشي بكر,OBJ
من قفز براشوت علي موقع ظيف يعود الي موقع اساس ساد محترم,OBJ
اخو اختارو رضا امريك خلاص انت من زمان وده الل هيعمق خلاف مع سلفي ومش عيد تلاقي يعايرو سلفي علاق عضهم امن,NEG
لا تنفر من شيء انهم قالو لك عنه خطا انم جرب نفس سر في طين تتعلم كيف تحفظ توازن مصطف محمود,NEUTRAL
استغفر الل عظيم و اتوب الي استغفار استغفرالل اخر ليل وتر,OBJ
جمل اعتراضي قلم د علاء اسوان عنو متي يحترم غرب ينشر صباح غد ثلاثاء جريد مصر يوم,OBJ
قاء دعمرو حمزاو مع ناد يونز مصر جديد ابد من وصول الي رلم متوازن عدم سيطر صيل عين علي برلم ابد من جود قوي متعادل,OBJ
انباء عن تغيير اوق دراس في رياض اعتبار من عام قادم من ١ظهر ي٥عصر ذلك مده ٤ سنو عمل مترو رياض,OBJ
يان اسر برنامج عن عدم اذاع حلق ثاني,OBJ
فيا من يبتغ جنات عدن تقدم لا تكن في قاعدي و خض غمر حرب في ثبات عقب خوض متقي تحريض,OBJ
هل سنر يوم الذ نعود فيه الي حيا طبيعي دون مظاهر او اعتصام او اضراباتو لا اتهام و محاكم و انتقام نرجع الي عمل و حيات,OBJ
عرض اسبوع الف متابع شوارع فن تتقن نساء ذلك شخص شي ودك تجرب بوح درر عجبن حلو مكه,OBJ
عبدالمجيد,NEUTRAL
حمد صباح مؤسس تيار شعب ضيف اعلام يوسف حسين في رنامج ساد محترم علي قنا يوم اربعاء سبتم,OBJ
ال ع شمال ده زييت اسم عود ارهاب اما الل علي يمين ده زيت استقرار هل عرفتم فرق,NEUTRAL
و ثور دائم تصحح مسار ده طبيع اقر مقال في ثور ثور تبت في ابريل مصر,OBJ
شاهد اخر لام كيف يحدد خصم قواعد لعب,OBJ
امو سوري ضمن سلسل معار عواصف صحراء يوم تمت سيطر علي معمل اسمنت بادي مفرز امني في,OBJ
مشروع مميز مصل متنقل شاهد نبذ عنه ٥ دقائق رمضان مصل متنقل,OBJ
يوم جمع هو احب ايام مصري احرار يلتق معا في شوارع بلا موعد ولا ترتيب يهتف حري للشرعي لخير مصر سقوط انقلاب,NEUTRAL
هيئ مستشار قضاي دول ترفض تعديل دستور مؤكد انه يفتح باب فساد شهد شاهد من اهل,NEG
مشاغل وقت تاخذ عن طاع ناس ماتت ولا قضت مشاغل يارب طفك بنا لا قامت ساع في يوم نفس تبك من عمايل,OBJ
عبد منعم ابو فتوح في عاشر مساء,OBJ
هذه مقال هي الت دشنت اتفاق امريك اخوان في مصر تصريح يري خصوص سوري تشابه,OBJ
سيناء مهمش علي مدار عصور سابق احتمال تكون قادم,NEUTRAL
زار اوقاف مصر تمنع رهام من خطاب جمهور مصر شيخ عرص حزب نور انقلاب عسكر,NEG
لقد اقتربت مساف بين كواكب نجوم ازدادت مساف بين ناس علي ارض عدا مصطف محمود,OBJ
يحي قدر مخطط اخو ب سيناء يؤكد انهم خطر علي دول قال حزب حرك وطني مصري ان تقرير الذ,NEG
طعم هنا شعب غلب الل نفس يخلص من نائب عام يعن يقولل قول ايو علي دستور معيوب احن نشيل تلبس انت ابد,NEG
مسابق عبار عن عمل يلم تسجيل عن دور اطباء في صراع مسلح ياريت حضرت تساعد في نشر الا,OBJ
تشوفي هلي فيس بوك صح يعتمد علي صفح الل متبعا,OBJ
يعتبر اسوان موقف من شفيق حظه فخر في تاريخ يمتد فخر اولاد احفاد عندم وقف امام صبي مبار كشف امام شعب اضطر مشير الي طرد,POS
حدث ذات ثور مقال يوم مناسب يوليو و يونيو في نفس وقت مع خالص تحي,OBJ
لهم لك حمد لهم صيب نافع لهم سقي رحم لهم سقي فرح مطر,OBJ
اكتب رسال شخص دون ذكر اسم ما اخترت نظر اخترت احساس في خافق لك عرش محد يزيح,OBJ
لهم ارحم الد رحم اسع برد علي قبر ياارحم راحم يالل يارب وقف عمر شيراو ابي والد,OBJ
اشتر و تمل شقت الان في ورص تركي ريتويت ريتويت مزيد ريتويت جاد فقط,OBJ
في زمن انقلاب قتل مسلم ملتح في مصر ليس ارهاب هي حرب علي اسلام استعطاف غرب نحو اقباط,NEG
مطالب تطبيق احكام عرفي استعاد امن في فقر اول من اخر لام ليل يستضيف ا محمد مصطف شرد ا ضياء رشو,OBJ
صديق عزيزكخ كده غزه نهضهالانجغ,NEG
غير صحيح موقف رافض سجل في اكثر من مقال جريد وطن بتصريح صحف اخر من ينه يوم سابع لكن حق تظاهر سلم مكفول دوم,NEUTRAL
كام دي ب هات و اجبل زيه مصري,OBJ
ايه يا لاد وسخ فيه ايه ثور انترنت تي اي ساخ,NEG
